transaction_id,transaction_date,vendor_name,category,amount,amount_clean,transaction_status
4354,2022-03-02,"Google Ads",Marketing,N/A,NULL,N/A
4355,2022-03-02,"LinkedIn Ads",Marketing,1553.0,1553.00,Completed
4356,2022-03-02,Staples,"Office Supplies",241.4,241.40,Completed
4357,2022-03-03,Stripe,Software,59.00,59.00,Completed
4358,2022-03-03,Expensify,Software,50.00,50.00,Completed
4359,2022-03-03,Staples,"Office Supplies",99,99.00,Completed
4360,2022-03-04,"Office Depot","Office Supplies",144,144.00,Completed
4361,2022-03-04,HubSpot,Marketing,N/A,NULL,N/A
4362,2022-03-04,"Office Depot","Office Supplies",134.34,134.34,Completed
4363,2022-03-04,Asana,Software,32,32.00,Completed
4364,2022-03-04,Staples,"Office Supplies",217.8,217.80,Completed
4365,2022-03-04,Asana,Software,70.30,70.30,Completed
4366,2022-03-04,WeWork,Rent,3200.00,3200.00,Completed
4367,2022-03-05,"Office Depot","Office Supplies",497.28,497.28,Completed
4368,2022-03-05,"Delta Airlines",Travel,Declined,NULL,Declined
4369,2022-03-05,AWS,Software,3654,3654.00,Completed
4370,2022-03-05,"Google Ads",Marketing,Pending,NULL,Pending
4371,2022-03-05,Salesforce,Software,Pending,NULL,Pending
4372,2022-03-05,"Office Depot","Office Supplies",Declined,NULL,Declined
4373,2022-03-05,FedEx,Shipping,275,275.00,Completed
4374,2022-03-06,Zoom,Software,149.0,149.00,Completed
4375,2022-03-06,Salesforce,Software,800,800.00,Completed
4376,2022-03-06,Stripe,Software,59.0,59.00,Completed
4377,2022-03-06,WeWork,Rent,3200.00,3200.00,Completed
4378,2022-03-06,"Office Depot","Office Supplies",272.42,272.42,Completed
4379,2022-03-06,HubSpot,Marketing,832.83,832.83,Completed
4380,2022-03-07,Expensify,Software,50,50.00,Completed
4381,2022-03-07,WeWork,Rent,3200.00,3200.00,Completed
4382,2022-03-07,Mailchimp,Marketing,299.0,299.00,Completed
4383,2022-03-07,QuickBooks,Software,99.0,99.00,Completed
4384,2022-03-07,Asana,Software,76.42,76.42,Completed
4385,2022-03-07,"American Airlines",Travel,2930.7,2930.70,Completed
4386,2022-03-08,Dropbox,Software,18.81,18.81,Completed
4387,2022-03-08,Salesforce,Software,800,800.00,Completed
4388,2022-03-08,DHL,Shipping,36.09,36.09,Completed
4389,2022-03-08,Marriott,Travel,419.6,419.60,Completed
4390,2022-03-08,FedEx,Shipping,104.06,104.06,Completed
4391,2022-03-09,Slack,Software,Waived,NULL,Waived
4392,2022-03-09,Marriott,Travel,177.8,177.80,Completed
4393,2022-03-09,"Delta Airlines",Travel,1226.75,1226.75,Completed
4394,2022-03-09,Slack,Software,87,87.00,Completed
4395,2022-03-09,Asana,Software,33.91,33.91,Completed
4396,2022-03-10,Asana,Software,75.92,75.92,Completed
4397,2022-03-10,Microsoft,Software,335.62,335.62,Completed
4398,2022-03-10,Uber,Travel,109.2,109.20,Completed
4399,2022-03-11,Stripe,Software,59.0,59.00,Completed
4400,2022-03-11,"LinkedIn Ads",Marketing,TBD,NULL,TBD
4401,2022-03-11,"LinkedIn Ads",Marketing,TBD,NULL,TBD
4402,2022-03-11,Microsoft,Software,260.2,260.20,Completed
4403,2022-03-11,"Office Depot","Office Supplies",238.26,238.26,Completed
4404,2022-03-11,Notion,Software,16,16.00,Completed
4405,2022-03-11,Mailchimp,Marketing,299.00,299.00,Completed
4406,2022-03-11,"LinkedIn Ads",Marketing,696,696.00,Completed
4407,2022-03-12,Staples,"Office Supplies",356.56,356.56,Completed
4408,2022-03-12,"Office Depot","Office Supplies",226.80,226.80,Completed
4409,2022-03-12,Slack,Software,87,87.00,Completed
4410,2022-03-12,Mailchimp,Marketing,Waived,NULL,Waived
4411,2022-03-12,"LinkedIn Ads",Marketing,740.40,740.40,Completed
4412,2022-03-13,Microsoft,Software,213.4,213.40,Completed
4413,2022-03-13,"LinkedIn Ads",Marketing,1946.5,1946.50,Completed
4414,2022-03-13,Microsoft,Software,290.43,290.43,Completed
4415,2022-03-13,Staples,"Office Supplies",Pending,NULL,Pending
4416,2022-03-14,Slack,Software,87,87.00,Completed
4417,2022-03-14,HubSpot,Marketing,1037.51,1037.51,Completed
4418,2022-03-14,Amazon,"Office Supplies",1544.94,1544.94,Completed
4419,2022-03-14,Slack,Software,87.0,87.00,Completed
4420,2022-03-14,AWS,Software,3612.64,3612.64,Completed
4421,2022-03-14,"Delta Airlines",Travel,2224,2224.00,Completed
4422,2022-03-14,Expensify,Software,50,50.00,Completed
4423,2022-03-14,Expensify,Software,50,50.00,Completed
4424,2022-03-15,QuickBooks,Software,Waived,NULL,Waived
4425,2022-03-15,Slack,Software,N/A,NULL,N/A
4426,2022-03-15,Stripe,Software,59.0,59.00,Completed
4427,2022-03-15,Salesforce,Software,800.0,800.00,Completed
4428,2022-03-16,Uber,Travel,154.53,154.53,Completed
4429,2022-03-16,FedEx,Shipping,295.68,295.68,Completed
4430,2022-03-16,Microsoft,Software,194.77,194.77,Completed
4431,2022-03-16,Dropbox,Software,18,18.00,Completed
4432,2022-03-16,Uber,Travel,38,38.00,Completed
4433,2022-03-16,Microsoft,Software,378.5,378.50,Completed
4434,2022-03-16,Salesforce,Software,800.00,800.00,Completed
4435,2022-03-17,Zoom,Software,149.0,149.00,Completed
4436,2022-03-17,Microsoft,Software,419.4,419.40,Completed
4437,2022-03-17,DHL,Shipping,236.52,236.52,Completed
4438,2022-03-18,Expensify,Software,50.00,50.00,Completed
4439,2022-03-18,Mailchimp,Marketing,299.00,299.00,Completed
4440,2022-03-18,AWS,Software,1014.7,1014.70,Completed
4441,2022-03-18,DHL,Shipping,Refunded,NULL,Refunded
4442,2022-03-18,FedEx,Shipping,225.70,225.70,Completed
4443,2022-03-18,WeWork,Rent,3200.00,3200.00,Completed
4444,2022-03-19,Stripe,Software,59.00,59.00,Completed
4445,2022-03-19,Staples,"Office Supplies",263.11,263.11,Completed
4446,2022-03-19,Salesforce,Software,800.00,800.00,Completed
4447,2022-03-20,Asana,Software,92.57,92.57,Completed
4448,2022-03-20,Microsoft,Software,154.14,154.14,Completed
4449,2022-03-20,Dropbox,Software,15.7,15.70,Completed
4450,2022-03-20,AWS,Software,2624.75,2624.75,Completed
4451,2022-03-20,"LinkedIn Ads",Marketing,1018,1018.00,Completed
4452,2022-03-21,DHL,Shipping,240.0,240.00,Completed
4453,2022-03-21,Uber,Travel,252,252.00,Completed
4454,2022-03-21,"American Airlines",Travel,384.68,384.68,Completed
4455,2022-03-21,Expensify,Software,50.00,50.00,Completed
4456,2022-03-21,QuickBooks,Software,139,139.00,Completed
4457,2022-03-22,QuickBooks,Software,127.5,127.50,Completed
4458,2022-03-22,Dropbox,Software,20.1,20.10,Completed
4459,2022-03-22,Asana,Software,69.75,69.75,Completed
4460,2022-03-22,"Office Depot","Office Supplies",Pending,NULL,Pending
4461,2022-03-23,Notion,Software,16.00,16.00,Completed
4462,2022-03-23,Stripe,Software,59,59.00,Completed
4463,2022-03-23,Staples,"Office Supplies",131.4,131.40,Completed
4464,2022-03-23,"American Airlines",Travel,907.37,907.37,Completed
4465,2022-03-23,HubSpot,Marketing,918.96,918.96,Completed
4466,2022-03-23,Dropbox,Software,17.35,17.35,Completed
4467,2022-03-24,Slack,Software,87.0,87.00,Completed
4468,2022-03-24,Amazon,"Office Supplies",844.60,844.60,Completed
4469,2022-03-24,"Google Ads",Marketing,2196.12,2196.12,Completed
4470,2022-03-24,"American Airlines",Travel,1818.61,1818.61,Completed
4471,2022-03-25,Slack,Software,Declined,NULL,Declined
4472,2022-03-25,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
4473,2022-03-25,"American Airlines",Travel,1661.7,1661.70,Completed
4474,2022-03-25,Slack,Software,TBD,NULL,TBD
4475,2022-03-26,Asana,Software,77.0,77.00,Completed
4476,2022-03-26,"American Airlines",Travel,"No Charge",NULL,"No Charge"
4477,2022-03-26,Microsoft,Software,216.27,216.27,Completed
4478,2022-03-26,Microsoft,Software,171,171.00,Completed
4479,2022-03-26,Salesforce,Software,800.00,800.00,Completed
4480,2022-03-26,Notion,Software,Refunded,NULL,Refunded
4481,2022-03-26,Stripe,Software,59.00,59.00,Completed
4482,2022-03-26,"Delta Airlines",Travel,992,992.00,Completed
4483,2022-03-27,Slack,Software,87.00,87.00,Completed
4484,2022-03-27,Expensify,Software,50.00,50.00,Completed
4485,2022-03-27,Amazon,"Office Supplies",803,803.00,Completed
4486,2022-03-27,Marriott,Travel,414.75,414.75,Completed
4487,2022-03-27,Salesforce,Software,800.0,800.00,Completed
4488,2022-03-27,"LinkedIn Ads",Marketing,1958.7,1958.70,Completed
4489,2022-03-27,Stripe,Software,Waived,NULL,Waived
4490,2022-03-27,Staples,"Office Supplies",370.65,370.65,Completed
4491,2022-03-28,WeWork,Rent,3200.00,3200.00,Completed
4492,2022-03-28,Microsoft,Software,150,150.00,Completed
4493,2022-03-28,Slack,Software,87,87.00,Completed
4494,2022-03-28,"Office Depot","Office Supplies",N/A,NULL,N/A
4495,2022-03-28,Amazon,"Office Supplies",797.84,797.84,Completed
4496,2022-03-28,"LinkedIn Ads",Marketing,1129.54,1129.54,Completed
4497,2022-03-28,Staples,"Office Supplies",237.0,237.00,Completed
4498,2022-03-28,"Google Ads",Marketing,1848.72,1848.72,Completed
4499,2022-03-29,Mailchimp,Marketing,299.00,299.00,Completed
4500,2022-03-29,AWS,Software,2739.9,2739.90,Completed
4501,2022-03-29,Asana,Software,TBD,NULL,TBD
4502,2022-03-29,Notion,Software,16.00,16.00,Completed
4503,2022-03-29,Notion,Software,16.00,16.00,Completed
4504,2022-03-29,Zoom,Software,Refunded,NULL,Refunded
4505,2022-03-29,"American Airlines",Travel,2339.20,2339.20,Completed
4506,2022-03-30,Amazon,"Office Supplies",TBD,NULL,TBD
4507,2022-03-30,Amazon,"Office Supplies",1546,1546.00,Completed
4508,2022-03-30,Zoom,Software,149,149.00,Completed
4509,2022-03-30,Salesforce,Software,800.00,800.00,Completed
4510,2022-03-30,Expensify,Software,50.00,50.00,Completed
4511,2022-03-30,DHL,Shipping,193.3,193.30,Completed
4512,2022-03-31,"Google Ads",Marketing,Waived,NULL,Waived
4513,2022-03-31,QuickBooks,Software,121.7,121.70,Completed
4514,2022-03-31,Zoom,Software,149.00,149.00,Completed
4515,2022-03-31,Asana,Software,96.01,96.01,Completed
4516,2022-03-31,Expensify,Software,50,50.00,Completed
4517,2022-03-31,Marriott,Travel,479.14,479.14,Completed
4518,2022-03-31,Slack,Software,87,87.00,Completed
4519,2022-04-01,AWS,Software,Refunded,NULL,Refunded
4520,2022-04-01,"Office Depot","Office Supplies",N/A,NULL,N/A
4521,2022-04-01,Zoom,Software,149.0,149.00,Completed
4522,2022-04-01,Amazon,"Office Supplies",Waived,NULL,Waived
4523,2022-04-01,Uber,Travel,47,47.00,Completed
4524,2022-04-02,Stripe,Software,59.00,59.00,Completed
4525,2022-04-02,Zoom,Software,149.00,149.00,Completed
4526,2022-04-02,Dropbox,Software,16,16.00,Completed
4527,2022-04-02,Marriott,Travel,548.47,548.47,Completed
4528,2022-04-02,WeWork,Rent,3200.00,3200.00,Completed
4529,2022-04-02,"Google Ads",Marketing,2659.89,2659.89,Completed
4530,2022-04-03,Zoom,Software,N/A,NULL,N/A
4531,2022-04-03,"Office Depot","Office Supplies",205.38,205.38,Completed
4532,2022-04-03,FedEx,Shipping,285.17,285.17,Completed
4533,2022-04-04,Slack,Software,87.00,87.00,Completed
4534,2022-04-04,Expensify,Software,TBD,NULL,TBD
4535,2022-04-04,DHL,Shipping,44.39,44.39,Completed
4536,2022-04-05,Uber,Travel,230.8,230.80,Completed
4537,2022-04-05,Uber,Travel,251.62,251.62,Completed
4538,2022-04-05,Uber,Travel,154,154.00,Completed
4539,2022-04-05,DHL,Shipping,28,28.00,Completed
4540,2022-04-05,"American Airlines",Travel,2523,2523.00,Completed
4541,2022-04-05,HubSpot,Marketing,969.10,969.10,Completed
4542,2022-04-05,QuickBooks,Software,68.3,68.30,Completed
4543,2022-04-05,"LinkedIn Ads",Marketing,1389.7,1389.70,Completed
4544,2022-04-06,Zoom,Software,149.0,149.00,Completed
4545,2022-04-06,"Office Depot","Office Supplies",84.32,84.32,Completed
4546,2022-04-06,Asana,Software,85.51,85.51,Completed
4547,2022-04-06,AWS,Software,1170.49,1170.49,Completed
4548,2022-04-06,"Delta Airlines",Travel,2283.73,2283.73,Completed
4549,2022-04-07,Stripe,Software,59.0,59.00,Completed
4550,2022-04-07,Mailchimp,Marketing,Pending,NULL,Pending
4551,2022-04-07,"Delta Airlines",Travel,2435,2435.00,Completed
4552,2022-04-08,Stripe,Software,59.00,59.00,Completed
4553,2022-04-08,Salesforce,Software,800.00,800.00,Completed
4554,2022-04-08,Staples,"Office Supplies",351.7,351.70,Completed
4555,2022-04-08,Uber,Travel,231.24,231.24,Completed
4556,2022-04-08,"American Airlines",Travel,2990.08,2990.08,Completed
4557,2022-04-08,HubSpot,Marketing,642.91,642.91,Completed
4558,2022-04-09,QuickBooks,Software,175.98,175.98,Completed
4559,2022-04-09,HubSpot,Marketing,437.9,437.90,Completed
4560,2022-04-09,Expensify,Software,50.0,50.00,Completed
4561,2022-04-09,FedEx,Shipping,156.74,156.74,Completed
4562,2022-04-09,FedEx,Shipping,289.84,289.84,Completed
4563,2022-04-09,Marriott,Travel,521,521.00,Completed
4564,2022-04-10,Slack,Software,87,87.00,Completed
4565,2022-04-10,Marriott,Travel,162.40,162.40,Completed
4566,2022-04-10,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
4567,2022-04-10,Expensify,Software,50.00,50.00,Completed
4568,2022-04-10,Asana,Software,Pending,NULL,Pending
4569,2022-04-11,"American Airlines",Travel,2838.80,2838.80,Completed
4570,2022-04-11,DHL,Shipping,183.11,183.11,Completed
4571,2022-04-11,Staples,"Office Supplies",300.98,300.98,Completed
4572,2022-04-11,Salesforce,Software,800.00,800.00,Completed
4573,2022-04-11,DHL,Shipping,"No Charge",NULL,"No Charge"
4574,2022-04-12,Zoom,Software,149,149.00,Completed
4575,2022-04-12,Uber,Travel,32.86,32.86,Completed
4576,2022-04-12,WeWork,Rent,3200.00,3200.00,Completed
4577,2022-04-12,FedEx,Shipping,291,291.00,Completed
4578,2022-04-12,Expensify,Software,50.00,50.00,Completed
4579,2022-04-12,Expensify,Software,50.0,50.00,Completed
4580,2022-04-12,Slack,Software,87.00,87.00,Completed
4581,2022-04-12,Expensify,Software,Pending,NULL,Pending
4582,2022-04-13,Marriott,Travel,415.45,415.45,Completed
4583,2022-04-13,Mailchimp,Marketing,299.00,299.00,Completed
4584,2022-04-13,Amazon,"Office Supplies",1966.88,1966.88,Completed
4585,2022-04-13,Microsoft,Software,Waived,NULL,Waived
4586,2022-04-13,Notion,Software,16.00,16.00,Completed
4587,2022-04-13,Uber,Travel,267,267.00,Completed
4588,2022-04-13,WeWork,Rent,3200.00,3200.00,Completed
4589,2022-04-13,Mailchimp,Marketing,299.00,299.00,Completed
4590,2022-04-14,FedEx,Shipping,129,129.00,Completed
4591,2022-04-14,DHL,Shipping,152,152.00,Completed
4592,2022-04-14,Staples,"Office Supplies",Refunded,NULL,Refunded
4593,2022-04-14,Notion,Software,"No Charge",NULL,"No Charge"
4594,2022-04-14,Staples,"Office Supplies",249.92,249.92,Completed
4595,2022-04-14,WeWork,Rent,3200.0,3200.00,Completed
4596,2022-04-14,Stripe,Software,59.00,59.00,Completed
4597,2022-04-15,Dropbox,Software,17.67,17.67,Completed
4598,2022-04-15,DHL,Shipping,68,68.00,Completed
4599,2022-04-15,Notion,Software,16.00,16.00,Completed
4600,2022-04-15,Amazon,"Office Supplies",105.3,105.30,Completed
4601,2022-04-15,"Office Depot","Office Supplies",428,428.00,Completed
4602,2022-04-15,Amazon,"Office Supplies",514.14,514.14,Completed
4603,2022-04-16,AWS,Software,1220,1220.00,Completed
4604,2022-04-16,Zoom,Software,149.00,149.00,Completed
4605,2022-04-16,Expensify,Software,50.00,50.00,Completed
4606,2022-04-17,"Google Ads",Marketing,2586.03,2586.03,Completed
4607,2022-04-17,Mailchimp,Marketing,299.00,299.00,Completed
4608,2022-04-17,WeWork,Rent,3200.00,3200.00,Completed
4609,2022-04-17,QuickBooks,Software,166.35,166.35,Completed
4610,2022-04-17,FedEx,Shipping,103.5,103.50,Completed
4611,2022-04-17,Dropbox,Software,"No Charge",NULL,"No Charge"
4612,2022-04-17,WeWork,Rent,3200.00,3200.00,Completed
4613,2022-04-17,Asana,Software,94,94.00,Completed
4614,2022-04-18,Salesforce,Software,800.0,800.00,Completed
4615,2022-04-18,Salesforce,Software,800.00,800.00,Completed
4616,2022-04-18,"Google Ads",Marketing,2402.2,2402.20,Completed
4617,2022-04-18,Microsoft,Software,TBD,NULL,TBD
4618,2022-04-18,Mailchimp,Marketing,299.00,299.00,Completed
4619,2022-04-18,Amazon,"Office Supplies",1781,1781.00,Completed
4620,2022-04-19,Dropbox,Software,16.9,16.90,Completed
4621,2022-04-19,Amazon,"Office Supplies",1420.3,1420.30,Completed
4622,2022-04-19,Slack,Software,87.00,87.00,Completed
4623,2022-04-19,Mailchimp,Marketing,299.00,299.00,Completed
4624,2022-04-19,"Delta Airlines",Travel,1249.19,1249.19,Completed
4625,2022-04-20,Asana,Software,80,80.00,Completed
4626,2022-04-20,Dropbox,Software,22.9,22.90,Completed
4627,2022-04-20,Marriott,Travel,151.92,151.92,Completed
4628,2022-04-20,"LinkedIn Ads",Marketing,Refunded,NULL,Refunded
4629,2022-04-20,"Delta Airlines",Travel,1478.17,1478.17,Completed
4630,2022-04-20,Marriott,Travel,414.8,414.80,Completed
4631,2022-04-20,"American Airlines",Travel,2923.87,2923.87,Completed
4632,2022-04-20,Staples,"Office Supplies","No Charge",NULL,"No Charge"
4633,2022-04-21,Mailchimp,Marketing,299.00,299.00,Completed
4634,2022-04-21,WeWork,Rent,3200.00,3200.00,Completed
4635,2022-04-21,Dropbox,Software,24.09,24.09,Completed
4636,2022-04-21,Dropbox,Software,17,17.00,Completed
4637,2022-04-21,Uber,Travel,207.49,207.49,Completed
4638,2022-04-22,Marriott,Travel,489.30,489.30,Completed
4639,2022-04-22,"Google Ads",Marketing,2288.24,2288.24,Completed
4640,2022-04-22,QuickBooks,Software,170.46,170.46,Completed
4641,2022-04-22,DHL,Shipping,"No Charge",NULL,"No Charge"
4642,2022-04-23,Stripe,Software,59.00,59.00,Completed
4643,2022-04-23,Marriott,Travel,209.26,209.26,Completed
4644,2022-04-23,WeWork,Rent,3200,3200.00,Completed
4645,2022-04-23,Notion,Software,16.00,16.00,Completed
4646,2022-04-23,DHL,Shipping,53.47,53.47,Completed
4647,2022-04-24,Uber,Travel,201,201.00,Completed
4648,2022-04-24,"American Airlines",Travel,2148.46,2148.46,Completed
4649,2022-04-24,Zoom,Software,149.00,149.00,Completed
4650,2022-04-24,"American Airlines",Travel,2652.27,2652.27,Completed
4651,2022-04-25,"Office Depot","Office Supplies",386.9,386.90,Completed
4652,2022-04-25,Salesforce,Software,800.0,800.00,Completed
4653,2022-04-25,"Delta Airlines",Travel,306.35,306.35,Completed
4654,2022-04-26,"American Airlines",Travel,2420.5,2420.50,Completed
4655,2022-04-26,Expensify,Software,50.00,50.00,Completed
4656,2022-04-26,Asana,Software,67.61,67.61,Completed
4657,2022-04-26,DHL,Shipping,30.16,30.16,Completed
4658,2022-04-26,"LinkedIn Ads",Marketing,1523.95,1523.95,Completed
4659,2022-04-27,Microsoft,Software,282.34,282.34,Completed
4660,2022-04-27,Notion,Software,16.00,16.00,Completed
4661,2022-04-27,Amazon,"Office Supplies",600,600.00,Completed
4662,2022-04-27,WeWork,Rent,3200.00,3200.00,Completed
4663,2022-04-27,Notion,Software,16.00,16.00,Completed
4664,2022-04-27,"LinkedIn Ads",Marketing,1230,1230.00,Completed
4665,2022-04-28,HubSpot,Marketing,1107.8,1107.80,Completed
4666,2022-04-28,Staples,"Office Supplies",211.18,211.18,Completed
4667,2022-04-28,Staples,"Office Supplies",131.85,131.85,Completed
4668,2022-04-28,WeWork,Rent,3200,3200.00,Completed
4669,2022-04-28,FedEx,Shipping,55,55.00,Completed
4670,2022-04-28,Microsoft,Software,379.6,379.60,Completed
4671,2022-04-29,"Delta Airlines",Travel,1806.69,1806.69,Completed
4672,2022-04-29,"American Airlines",Travel,829.22,829.22,Completed
4673,2022-04-29,Microsoft,Software,376.5,376.50,Completed
4674,2022-04-29,"Delta Airlines",Travel,584.85,584.85,Completed
4675,2022-04-29,"LinkedIn Ads",Marketing,Pending,NULL,Pending
4676,2022-04-29,Zoom,Software,149.00,149.00,Completed
4677,2022-04-30,Salesforce,Software,800,800.00,Completed
4678,2022-04-30,Stripe,Software,N/A,NULL,N/A
4679,2022-04-30,Dropbox,Software,21.4,21.40,Completed
4680,2022-04-30,Asana,Software,96.5,96.50,Completed
4681,2022-04-30,Zoom,Software,149.00,149.00,Completed
4682,2022-04-30,DHL,Shipping,160,160.00,Completed
4683,2022-04-30,Mailchimp,Marketing,299.00,299.00,Completed
4684,2022-04-30,Zoom,Software,149,149.00,Completed
4685,2022-05-01,"Google Ads",Marketing,3200,3200.00,Completed
4686,2022-05-01,HubSpot,Marketing,588.68,588.68,Completed
4687,2022-05-01,Uber,Travel,248.41,248.41,Completed
4688,2022-05-01,"American Airlines",Travel,2536.5,2536.50,Completed
4689,2022-05-01,Staples,"Office Supplies",59,59.00,Completed
4690,2022-05-01,FedEx,Shipping,264.5,264.50,Completed
4691,2022-05-02,Notion,Software,16.0,16.00,Completed
4692,2022-05-02,Staples,"Office Supplies",255,255.00,Completed
4693,2022-05-02,Marriott,Travel,497,497.00,Completed
4694,2022-05-02,"Delta Airlines",Travel,1093,1093.00,Completed
4695,2022-05-02,Notion,Software,16.0,16.00,Completed
4696,2022-05-02,Staples,"Office Supplies",375.9,375.90,Completed
4697,2022-05-02,WeWork,Rent,3200.00,3200.00,Completed
4698,2022-05-02,WeWork,Rent,3200.00,3200.00,Completed
4699,2022-05-03,"American Airlines",Travel,2743,2743.00,Completed
4700,2022-05-03,Dropbox,Software,15.9,15.90,Completed
4701,2022-05-03,Asana,Software,39,39.00,Completed
4702,2022-05-03,Notion,Software,16.0,16.00,Completed
